Proctor_ID,Soil_ID,Density_kg/m3,Gs,MassWC_%,theta,DegreeSat_%,Probe,IsPVC,Metatype,Site,g1,g2,rmse,d10,cu
158,16,2176.0,2.83,3.51,0.0763,33.02,2017.15,0,MG20,Sherbrooke,0.1285797687480937,0.9056963841892327,0.02863412790470562,0.8026000342648039,0.09179865271448823
159,16,2177.0,2.83,4.38,0.0954,41.34,2071.45,0,MG20,Sherbrooke,0.1285797687480937,0.9056963841892327,0.02863412790470562,0.8026000342648039,0.09179865271448823
160,16,2220.0,2.83,4.9,0.10869999999999999,50.4,2091.55,0,MG20,Sherbrooke,0.1285797687480937,0.9056963841892327,0.02863412790470562,0.8026000342648039,0.09179865271448823
161,16,2290.0,2.83,5.33,0.1219,63.9,2140.25,0,MG20,Sherbrooke,0.1285797687480937,0.9056963841892327,0.02863412790470562,0.8026000342648039,0.09179865271448823
162,16,2281.0,2.83,6.11,0.13949999999999999,71.95,2411.45,0,MG20,Sherbrooke,0.1285797687480937,0.9056963841892327,0.02863412790470562,0.8026000342648039,0.09179865271448823
163,16,2277.0,2.83,6.18,0.1408,72.06,2288.0,0,MG20,Sherbrooke,0.1285797687480937,0.9056963841892327,0.02863412790470562,0.8026000342648039,0.09179865271448823
164,16,2233.0,2.83,4.91,0.1097,52.01,2101.0,0,MG20,Sherbrooke,0.1285797687480937,0.9056963841892327,0.02863412790470562,0.8026000342648039,0.09179865271448823
165,16,2267.0,2.83,5.55,0.1258,63.22,2277.45,0,MG20,Sherbrooke,0.1285797687480937,0.9056963841892327,0.02863412790470562,0.8026000342648039,0.09179865271448823
166,16,2321.0,2.83,6.25,0.145,80.6,2358.75,0,MG20,Sherbrooke,0.1285797687480937,0.9056963841892327,0.02863412790470562,0.8026000342648039,0.09179865271448823
167,17,1982.0,2.7,8.3,0.1654,62.22,2128.05,0,MG112,Beauce,0.217973432660853,0.6591259483796359,0.020829417190080343,0.33188941776805864,0.03757049120934328
168,17,1973.0,2.7,9.8,0.1925,71.56,2203.15,0,MG112,Beauce,0.217973432660853,0.6591259483796359,0.020829417190080343,0.33188941776805864,0.03757049120934328
169,17,1932.0,2.7,9.47,0.1845,64.92,2218.65,1,MG112,Beauce,0.217973432660853,0.6591259483796359,0.020829417190080343,0.33188941776805864,0.03757049120934328
170,17,1932.0,2.7,12.01,0.23199999999999998,82.0,2801.0,1,MG112,Beauce,0.217973432660853,0.6591259483796359,0.020829417190080343,0.33188941776805864,0.03757049120934328
171,17,1922.0,2.7,3.7,0.0716,24.85,1970.5,0,MG112,Beauce,0.217973432660853,0.6591259483796359,0.020829417190080343,0.33188941776805864,0.03757049120934328
172,17,2039.0,2.7,9.2,0.1872,76.45,2550.45,0,MG112,Beauce,0.217973432660853,0.6591259483796359,0.020829417190080343,0.33188941776805864,0.03757049120934328
173,17,1999.0,2.7,3.4,0.067,25.79,1981.95,0,MG112,Beauce,0.217973432660853,0.6591259483796359,0.020829417190080343,0.33188941776805864,0.03757049120934328
174,17,1945.0,2.7,5.2,0.1008,36.06,2052.1,0,MG112,Beauce,0.217973432660853,0.6591259483796359,0.020829417190080343,0.33188941776805864,0.03757049120934328
175,18,1554.0,2.709,12.63,0.19640000000000002,46.05,2270.5,0,MG112,Beauce (St Prosper),14.38562579797897,1.379272475389283,0.005325429899931056,0.02830744123750781,0.20842443455369286
176,18,1687.0,2.709,16.86,0.2845,75.41,2655.65,0,MG112,Beauce (St Prosper),14.38562579797897,1.379272475389283,0.005325429899931056,0.02830744123750781,0.20842443455369286
177,18,1680.0,2.709,17.02,0.28600000000000003,75.31,2655.3,0,MG112,Beauce (St Prosper),14.38562579797897,1.379272475389283,0.005325429899931056,0.02830744123750781,0.20842443455369286
178,18,1623.0,2.709,19.69,0.3194,79.65,2765.4,0,MG112,Beauce (St Prosper),14.38562579797897,1.379272475389283,0.005325429899931056,0.02830744123750781,0.20842443455369286
180,20,2135.0,2.83,2.13,0.045599999999999995,18.56,1954.4,0,MG20,Sherbrooke,0.1285797687480937,0.9056963841892327,0.02863412790470562,0.8026000342648039,0.09179865271448823
181,20,2176.0,2.83,3.51,0.0763,33.02,2017.15,0,MG20,Sherbrooke,0.1285797687480937,0.9056963841892327,0.02863412790470562,0.8026000342648039,0.09179865271448823
182,20,2177.0,2.83,4.38,0.0954,41.34,2071.45,0,MG20,Sherbrooke,0.1285797687480937,0.9056963841892327,0.02863412790470562,0.8026000342648039,0.09179865271448823
183,20,2220.0,2.83,4.9,0.10869999999999999,50.4,2091.55,0,MG20,Sherbrooke,0.1285797687480937,0.9056963841892327,0.02863412790470562,0.8026000342648039,0.09179865271448823
184,20,2290.0,2.83,5.33,0.1219,63.9,2140.25,0,MG20,Sherbrooke,0.1285797687480937,0.9056963841892327,0.02863412790470562,0.8026000342648039,0.09179865271448823
185,20,2281.0,2.83,6.11,0.13949999999999999,71.95,2411.45,0,MG20,Sherbrooke,0.1285797687480937,0.9056963841892327,0.02863412790470562,0.8026000342648039,0.09179865271448823
186,20,2277.0,2.83,6.18,0.1408,72.06,2288.0,0,MG20,Sherbrooke,0.1285797687480937,0.9056963841892327,0.02863412790470562,0.8026000342648039,0.09179865271448823
187,20,2233.0,2.83,4.91,0.1097,52.01,2101.0,0,MG20,Sherbrooke,0.1285797687480937,0.9056963841892327,0.02863412790470562,0.8026000342648039,0.09179865271448823
188,20,2267.0,2.83,5.55,0.1258,63.22,2277.45,0,MG20,Sherbrooke,0.1285797687480937,0.9056963841892327,0.02863412790470562,0.8026000342648039,0.09179865271448823
189,20,2321.0,2.83,6.25,0.145,80.6,2358.75,0,MG20,Sherbrooke,0.1285797687480937,0.9056963841892327,0.02863412790470562,0.8026000342648039,0.09179865271448823
190,21,2179.0,2.781,4.81,0.10490000000000001,48.47,2114.6,0,MG20,Beauce (St Prosper),0.10772067315633517,0.9971155390130219,0.034728714416072316,0.9780273429288754,0.11426868289002749
191,21,2235.0,2.781,5.67,0.1267,64.49,2251.05,0,MG20,Beauce (St Prosper),0.10772067315633517,0.9971155390130219,0.034728714416072316,0.9780273429288754,0.11426868289002749
192,21,2233.0,2.781,6.01,0.1343,68.09,2308.0,0,MG20,Beauce (St Prosper),0.10772067315633517,0.9971155390130219,0.034728714416072316,0.9780273429288754,0.11426868289002749
193,21,2253.13,2.781,6.56,0.1478,77.85,2365.75,0,MG20,Beauce (St Prosper),0.10772067315633517,0.9971155390130219,0.034728714416072316,0.9780273429288754,0.11426868289002749
194,21,2100.93,2.781,5.01,0.10529999999999999,43.08,2078.8,0,MG20,Beauce (St Prosper),0.10772067315633517,0.9971155390130219,0.034728714416072316,0.9780273429288754,0.11426868289002749
195,21,2100.93,2.781,8.97,0.1884,77.03,2872.0,1,MG20,Beauce (St Prosper),0.10772067315633517,0.9971155390130219,0.034728714416072316,0.9780273429288754,0.11426868289002749
196,21,2101.0,2.781,5.01,0.10529999999999999,43.0,2078.8,1,MG20,Beauce (St Prosper),0.10772067315633517,0.9971155390130219,0.034728714416072316,0.9780273429288754,0.11426868289002749
197,21,2101.0,2.781,8.97,0.1884,77.0,2872.0,1,MG20,Beauce (St Prosper),0.10772067315633517,0.9971155390130219,0.034728714416072316,0.9780273429288754,0.11426868289002749
198,21,2149.0,2.781,5.74,0.1234,54.0,2139.5,1,MG20,Beauce (St Prosper),0.10772067315633517,0.9971155390130219,0.034728714416072316,0.9780273429288754,0.11426868289002749
199,21,2149.0,2.781,8.48,0.1822,80.0,2728.0,1,MG20,Beauce (St Prosper),0.10772067315633517,0.9971155390130219,0.034728714416072316,0.9780273429288754,0.11426868289002749
200,21,2081.0,2.781,5.75,0.1198,48.0,2135.1,1,MG20,Beauce (St Prosper),0.10772067315633517,0.9971155390130219,0.034728714416072316,0.9780273429288754,0.11426868289002749
201,21,2081.0,2.781,10.27,0.2138,85.0,2869.0,1,MG20,Beauce (St Prosper),0.10772067315633517,0.9971155390130219,0.034728714416072316,0.9780273429288754,0.11426868289002749
202,21,2149.34,2.781,5.74,0.1234,54.33,2119.3,0,MG20,Beauce (St Prosper),0.10772067315633517,0.9971155390130219,0.034728714416072316,0.9780273429288754,0.11426868289002749
203,21,2149.34,2.781,8.48,0.1822,80.2,2728.0,1,MG20,Beauce (St Prosper),0.10772067315633517,0.9971155390130219,0.034728714416072316,0.9780273429288754,0.11426868289002749
204,22,2184.0,2.784,4.58,0.1,46.42,2056.05,0,MG112,Beauce,0.09161567447095578,0.8209600268793383,0.026827259885949563,1.1856259553549862,0.07174377650490192
205,22,2243.0,2.784,6.93,0.1519,78.17,2286.9,1,MG112,Beauce,0.09161567447095578,0.8209600268793383,0.026827259885949563,1.1856259553549862,0.07174377650490192
206,22,2243.0,2.784,7.86,0.17620000000000002,91.0,2824.0,1,MG112,Beauce,0.09161567447095578,0.8209600268793383,0.026827259885949563,1.1856259553549862,0.07174377650490192
207,22,2258.0,2.784,6.37,0.1439,76.14,2196.0,0,MG112,Beauce,0.09161567447095578,0.8209600268793383,0.026827259885949563,1.1856259553549862,0.07174377650490192
208,22,2270.0,2.784,7.5,0.1703,93.22,2325.7,0,MG112,Beauce,0.09161567447095578,0.8209600268793383,0.026827259885949563,1.1856259553549862,0.07174377650490192
209,23,2184.19,2.836,2.86,0.0625,30.0,2184.2,0,MG20,Sherbrooke,0.04176270002424597,1.295890926664324,0.03827908530582173,2.042329844236454,0.18842031407039359
210,23,2255.19,2.836,3.61,0.0815,45.0,2255.2,0,MG20,Sherbrooke,0.04176270002424597,1.295890926664324,0.03827908530582173,2.042329844236454,0.18842031407039359
211,23,2238.99,2.836,4.59,0.1028,54.0,2239.0,0,MG20,Sherbrooke,0.04176270002424597,1.295890926664324,0.03827908530582173,2.042329844236454,0.18842031407039359
212,23,2242.13,2.836,6.35,0.1424,76.0,2242.1,0,MG20,Sherbrooke,0.04176270002424597,1.295890926664324,0.03827908530582173,2.042329844236454,0.18842031407039359
213,23,2269.61,2.836,6.99,0.1587,89.0,2269.6,0,MG20,Sherbrooke,0.04176270002424597,1.295890926664324,0.03827908530582173,2.042329844236454,0.18842031407039359
214,23,2169.95,2.836,2.31,0.0501,23.0,2169.9,0,MG20,Sherbrooke,0.04176270002424597,1.295890926664324,0.03827908530582173,2.042329844236454,0.18842031407039359
215,23,2232.76,2.836,3.07,0.06860000000000001,36.0,2232.8,0,MG20,Sherbrooke,0.04176270002424597,1.295890926664324,0.03827908530582173,2.042329844236454,0.18842031407039359
216,23,2260.07,2.836,4.4,0.0994,55.0,2260.1,0,MG20,Sherbrooke,0.04176270002424597,1.295890926664324,0.03827908530582173,2.042329844236454,0.18842031407039359
217,23,2251.51,2.836,6.04,0.136,74.0,2387.6,0,MG20,Sherbrooke,0.04176270002424597,1.295890926664324,0.03827908530582173,2.042329844236454,0.18842031407039359
218,23,2283.74,2.836,7.26,0.16579999999999998,96.0,2537.55,0,MG20,Sherbrooke,0.04176270002424597,1.295890926664324,0.03827908530582173,2.042329844236454,0.18842031407039359
219,24,2120.7,2.82,2.41,0.051,21.0,2014.9,0,MG20,Drumondville,0.04524353072424565,1.3669072518968215,0.027553128414731055,1.85600069059304,0.20548860854026255
220,24,2203.44,2.82,5.72,0.1261,58.0,2074.75,1,MG20,Drumondville,0.04524353072424565,1.3669072518968215,0.027553128414731055,1.85600069059304,0.20548860854026255
221,24,2203.44,2.82,8.31,0.1832,84.0,2788.0,1,MG20,Drumondville,0.04524353072424565,1.3669072518968215,0.027553128414731055,1.85600069059304,0.20548860854026255
222,24,2160.7,2.82,3.33,0.07200000000000001,31.0,2051.475,0,MG20,Drumondville,0.04524353072424565,1.3669072518968215,0.027553128414731055,1.85600069059304,0.20548860854026255
223,24,2263.0,2.82,4.87,0.1101,56.0,2134.2,0,MG20,Drumondville,0.04524353072424565,1.3669072518968215,0.027553128414731055,1.85600069059304,0.20548860854026255
224,24,2310.1,2.82,5.98,0.13820000000000002,76.0,2195.5,0,MG20,Drumondville,0.04524353072424565,1.3669072518968215,0.027553128414731055,1.85600069059304,0.20548860854026255
225,24,2278.1,2.82,6.93,0.1578,82.0,2278.1,0,MG20,Drumondville,0.04524353072424565,1.3669072518968215,0.027553128414731055,1.85600069059304,0.20548860854026255
226,25,2176.2,2.846,2.45,0.053200000000000004,23.0,2055.15,0,MG20,Sherbrooke,0.05918552157226754,1.243501303612654,0.029936964278905333,1.590073081523236,0.1756258026436152
227,25,2224.9,2.846,3.54,0.0788,36.0,2102.05,0,MG20,Sherbrooke,0.05918552157226754,1.243501303612654,0.029936964278905333,1.590073081523236,0.1756258026436152
228,25,2282.0,2.846,5.18,0.1183,60.0,2355.65,0,MG20,Sherbrooke,0.05918552157226754,1.243501303612654,0.029936964278905333,1.590073081523236,0.1756258026436152
229,25,2315.6,2.846,6.64,0.15380000000000002,82.0,2636.25,0,MG20,Sherbrooke,0.05918552157226754,1.243501303612654,0.029936964278905333,1.590073081523236,0.1756258026436152
230,25,2245.3,2.846,7.26,0.1631,77.0,2621.15,0,MG20,Sherbrooke,0.05918552157226754,1.243501303612654,0.029936964278905333,1.590073081523236,0.1756258026436152
231,26,2224.6,2.781,2.76,0.0613,31.0,2035.0,0,MG20,Sherbrooke,0.17144290469971796,0.8961665735527686,0.01788483706751027,0.5808445282790027,0.0894967237542527
232,26,2258.2,2.781,4.08,0.09210000000000002,49.0,2210.15,0,MG20,Sherbrooke,0.17144290469971796,0.8961665735527686,0.01788483706751027,0.5808445282790027,0.0894967237542527
233,26,2260.0,2.781,5.04,0.11380000000000001,61.0,2278.2,0,MG20,Sherbrooke,0.17144290469971796,0.8961665735527686,0.01788483706751027,0.5808445282790027,0.0894967237542527
234,26,2206.9,2.781,4.48,0.0989,48.0,2106.55,0,MG20,Sherbrooke,0.17144290469971796,0.8961665735527686,0.01788483706751027,0.5808445282790027,0.0894967237542527
235,26,2273.4,2.781,8.02,0.11410000000000001,62.0,2211.6,0,MG20,Sherbrooke,0.17144290469971796,0.8961665735527686,0.01788483706751027,0.5808445282790027,0.0894967237542527
236,26,2213.0,2.781,5.26,0.1165,57.0,2260.2,0,MG20,Sherbrooke,0.17144290469971796,0.8961665735527686,0.01788483706751027,0.5808445282790027,0.0894967237542527
237,26,2292.3,2.781,4.73,0.1084,62.0,2121.65,0,MG20,Sherbrooke,0.17144290469971796,0.8961665735527686,0.01788483706751027,0.5808445282790027,0.0894967237542527
238,26,2276.5,2.781,5.25,0.1195,66.0,2187.4,0,MG20,Sherbrooke,0.17144290469971796,0.8961665735527686,0.01788483706751027,0.5808445282790027,0.0894967237542527
239,27,2088.9,2.745,3.92,0.0818,34.0,2016.2,0,MG20,Granby,0.15169787179796712,0.9194553424103987,0.017299409352594143,0.6727150063114887,0.09513858383555993
240,27,2116.0,2.745,3.45,0.0729,32.0,2003.85,1,MG20,Granby,0.15169787179796712,0.9194553424103987,0.017299409352594143,0.6727150063114887,0.09513858383555993
241,27,2116.0,2.745,7.62,0.1612,70.0,2837.0,1,MG20,Granby,0.15169787179796712,0.9194553424103987,0.017299409352594143,0.6727150063114887,0.09513858383555993
242,27,2168.1,2.745,4.23,0.0916,44.0,2062.0,0,MG20,Granby,0.15169787179796712,0.9194553424103987,0.017299409352594143,0.6727150063114887,0.09513858383555993
243,27,2229.1,2.745,5.28,0.1177,63.0,2109.8,0,MG20,Granby,0.15169787179796712,0.9194553424103987,0.017299409352594143,0.6727150063114887,0.09513858383555993
244,27,2259.5,2.745,5.69,0.1285,73.0,2325.6,0,MG20,Granby,0.15169787179796712,0.9194553424103987,0.017299409352594143,0.6727150063114887,0.09513858383555993
245,27,2242.9,2.745,5.44,0.12210000000000001,67.0,2109.9,0,MG20,Granby,0.15169787179796712,0.9194553424103987,0.017299409352594143,0.6727150063114887,0.09513858383555993
246,27,2309.4,2.745,6.64,0.1534,97.0,2547.4,0,MG20,Granby,0.15169787179796712,0.9194553424103987,0.017299409352594143,0.6727150063114887,0.09513858383555993
247,28,2220.7,2.763,1.94,0.0431,22.0,1990.4,0,MG112,Granby,0.12866618040134542,0.6776039464136208,0.040785513129161094,0.7445973126267611,0.04108755030473816
248,28,2330.5,2.763,3.56,0.0791,53.0,2046.1,0,MG112,Granby,0.12866618040134542,0.6776039464136208,0.040785513129161094,0.7445973126267611,0.04108755030473816
249,28,2327.7,2.763,4.21,0.0934,62.0,2085.35,0,MG112,Granby,0.12866618040134542,0.6776039464136208,0.040785513129161094,0.7445973126267611,0.04108755030473816
250,28,2315.1,2.763,5.48,0.1216,78.0,2036.75,0,MG112,Granby,0.12866618040134542,0.6776039464136208,0.040785513129161094,0.7445973126267611,0.04108755030473816
251,28,2243.53,2.763,5.76,0.1292,69.0,2178.15,1,MG112,Granby,0.12866618040134542,0.6776039464136208,0.040785513129161094,0.7445973126267611,0.04108755030473816
252,28,2243.53,2.763,7.45,0.1671,89.0,2646.0,1,MG112,Granby,0.12866618040134542,0.6776039464136208,0.040785513129161094,0.7445973126267611,0.04108755030473816
253,28,2260.05,2.763,6.11,0.1381,76.0,2063.85,1,MG112,Granby,0.12866618040134542,0.6776039464136208,0.040785513129161094,0.7445973126267611,0.04108755030473816
254,28,2260.05,2.763,7.72,0.17440000000000003,96.0,2683.0,1,MG112,Granby,0.12866618040134542,0.6776039464136208,0.040785513129161094,0.7445973126267611,0.04108755030473816
255,28,2234.25,2.763,5.56,0.1243,65.0,2010.8,1,MG112,Granby,0.12866618040134542,0.6776039464136208,0.040785513129161094,0.7445973126267611,0.04108755030473816
256,28,2234.25,2.763,7.87,0.17579999999999998,92.0,2707.0,1,MG112,Granby,0.12866618040134542,0.6776039464136208,0.040785513129161094,0.7445973126267611,0.04108755030473816
257,28,2125.38,2.763,5.13,0.1091,47.0,2061.0,1,MG112,Granby,0.12866618040134542,0.6776039464136208,0.040785513129161094,0.7445973126267611,0.04108755030473816
258,28,2125.38,2.763,9.94,0.2113,92.0,2712.0,1,MG112,Granby,0.12866618040134542,0.6776039464136208,0.040785513129161094,0.7445973126267611,0.04108755030473816
259,28,2060.99,2.763,4.44,0.09150000000000001,36.0,1981.5,1,MG112,Granby,0.12866618040134542,0.6776039464136208,0.040785513129161094,0.7445973126267611,0.04108755030473816
260,28,2060.99,2.763,11.12,0.22920000000000001,90.0,2833.0,1,MG112,Granby,0.12866618040134542,0.6776039464136208,0.040785513129161094,0.7445973126267611,0.04108755030473816
261,28,2261.3,2.763,6.55,0.14550000000000002,82.0,2078.75,0,MG112,Granby,0.12866618040134542,0.6776039464136208,0.040785513129161094,0.7445973126267611,0.04108755030473816
262,28,2064.0,2.763,10.03,0.20690000000000003,82.0,2569.0,1,MG112,Granby,0.12866618040134542,0.6776039464136208,0.040785513129161094,0.7445973126267611,0.04108755030473816
263,28,2028.0,2.763,5.02,0.1017,38.0,2059.0,1,MG112,Granby,0.12866618040134542,0.6776039464136208,0.040785513129161094,0.7445973126267611,0.04108755030473816
264,28,2183.1,2.763,3.14,0.0698,33.0,1954.0,0,MG112,Granby,0.12866618040134542,0.6776039464136208,0.040785513129161094,0.7445973126267611,0.04108755030473816
265,28,2290.3,2.763,4.65,0.1032,62.0,2037.95,0,MG112,Granby,0.12866618040134542,0.6776039464136208,0.040785513129161094,0.7445973126267611,0.04108755030473816
266,29,2241.9,2.788,4.66,0.10460000000000001,53.0,2075.8,0,MG112,Sherbrooke,0.00209614935257592,1.6292036972991097,0.024787661372869224,11.071979321578219,0.2651103400428081
267,29,2277.7,2.788,5.44,0.12390000000000001,68.0,2118.95,0,MG112,Sherbrooke,0.00209614935257592,1.6292036972991097,0.024787661372869224,11.071979321578219,0.2651103400428081
268,29,2263.6,2.788,5.95,0.13470000000000001,72.0,2175.7,0,MG112,Sherbrooke,0.00209614935257592,1.6292036972991097,0.024787661372869224,11.071979321578219,0.2651103400428081
269,29,2280.9,2.788,7.24,0.16510000000000002,91.0,2281.35,0,MG112,Sherbrooke,0.00209614935257592,1.6292036972991097,0.024787661372869224,11.071979321578219,0.2651103400428081
270,29,2285.2,2.788,4.12,0.0942,52.0,2004.2,0,MG112,Sherbrooke,0.00209614935257592,1.6292036972991097,0.024787661372869224,11.071979321578219,0.2651103400428081
271,29,2248.7,2.788,6.18,0.1391,72.0,2145.75,0,MG112,Sherbrooke,0.00209614935257592,1.6292036972991097,0.024787661372869224,11.071979321578219,0.2651103400428081
272,30,1802.8,2.707,5.29,0.0954,29.0,2054.2,0,MG112,Victoriaville,1.3143417140887688,0.8843885074463107,0.016444526430749513,0.05763565898530059,0.08666576311368752
273,30,1840.0,2.707,7.71,0.1419,44.0,2168.25,0,MG112,Victoriaville,1.3143417140887688,0.8843885074463107,0.016444526430749513,0.05763565898530059,0.08666576311368752
274,30,1864.8,2.707,9.77,0.1822,59.0,2271.65,0,MG112,Victoriaville,1.3143417140887688,0.8843885074463107,0.016444526430749513,0.05763565898530059,0.08666576311368752
275,30,1841.9,2.707,12.93,0.23809999999999998,75.0,2496.7,0,MG112,Victoriaville,1.3143417140887688,0.8843885074463107,0.016444526430749513,0.05763565898530059,0.08666576311368752
276,30,1861.6,2.707,13.28,0.2472,79.0,2532.8,0,MG112,Victoriaville,1.3143417140887688,0.8843885074463107,0.016444526430749513,0.05763565898530059,0.08666576311368752
277,30,1933.2,2.707,10.53,0.20350000000000001,71.0,2554.95,0,MG112,Victoriaville,1.3143417140887688,0.8843885074463107,0.016444526430749513,0.05763565898530059,0.08666576311368752
278,30,1947.2,2.707,12.67,0.24670000000000003,88.0,2609.9,0,MG112,Victoriaville,1.3143417140887688,0.8843885074463107,0.016444526430749513,0.05763565898530059,0.08666576311368752
279,31,2198.5,2.707,5.25,0.1155,61.0,2032.8,0,MG112,Sherbrooke,0.34415441372446787,0.8635385277695324,0.010118142534350661,0.25391437922118565,0.08169624383475707
280,31,2210.8,2.707,6.67,0.1474,80.0,2314.45,0,MG112,Sherbrooke,0.34415441372446787,0.8635385277695324,0.010118142534350661,0.25391437922118565,0.08169624383475707
281,31,2174.0,2.707,8.76,0.1905,97.0,2634.2,0,MG112,Sherbrooke,0.34415441372446787,0.8635385277695324,0.010118142534350661,0.25391437922118565,0.08169624383475707
282,32,1672.9,2.677,7.02,0.11750000000000001,31.0,2079.5,0,MG112,Drumondville,19.83003809130034,2.1858529986833313,0.005438523123978668,0.09107066003459775,0.3717550062449112
283,32,1660.5,2.677,9.26,0.1537,40.0,2201.0,0,MG112,Drumondville,19.83003809130034,2.1858529986833313,0.005438523123978668,0.09107066003459775,0.3717550062449112
284,32,1689.3,2.677,12.11,0.2046,55.0,2380.0,0,MG112,Drumondville,19.83003809130034,2.1858529986833313,0.005438523123978668,0.09107066003459775,0.3717550062449112
285,32,1703.0,2.677,17.04,0.2901,80.0,2603.5,0,MG112,Drumondville,19.83003809130034,2.1858529986833313,0.005438523123978668,0.09107066003459775,0.3717550062449112
286,32,1728.0,2.677,14.03,0.24239999999999998,68.0,2554.0,1,MG112,Drumondville,19.83003809130034,2.1858529986833313,0.005438523123978668,0.09107066003459775,0.3717550062449112
287,32,1706.0,2.677,14.73,0.25129999999999997,69.0,2571.0,1,MG112,Drumondville,19.83003809130034,2.1858529986833313,0.005438523123978668,0.09107066003459775,0.3717550062449112
288,32,1702.6,2.677,13.07,0.2224,61.0,2506.0,0,MG112,Drumondville,19.83003809130034,2.1858529986833313,0.005438523123978668,0.09107066003459775,0.3717550062449112
289,32,1740.8,2.677,14.04,0.2445,70.0,2587.5,0,MG112,Drumondville,19.83003809130034,2.1858529986833313,0.005438523123978668,0.09107066003459775,0.3717550062449112
290,32,1715.8,2.677,15.07,0.2586,72.0,2587.5,0,MG112,Drumondville,19.83003809130034,2.1858529986833313,0.005438523123978668,0.09107066003459775,0.3717550062449112
291,32,1687.2,2.677,15.24,0.2572,70.0,2657.5,0,MG112,Drumondville,19.83003809130034,2.1858529986833313,0.005438523123978668,0.09107066003459775,0.3717550062449112
292,33,2150.4,2.76,3.31,0.0712,32.0,2008.15,0,MG20,Montréal,0.05632438965883727,1.1657502316397967,0.024668892325741647,1.7112370605030123,0.15638866010211439
293,33,2128.5,2.76,4.16,0.0885,39.0,2044.25,0,MG20,Montréal,0.05632438965883727,1.1657502316397967,0.024668892325741647,1.7112370605030123,0.15638866010211439
294,33,2170.5,2.76,5.33,0.11560000000000001,54.0,2066.05,0,MG20,Montréal,0.05632438965883727,1.1657502316397967,0.024668892325741647,1.7112370605030123,0.15638866010211439
295,33,2184.6,2.76,5.97,0.1304,63.0,2231.45,0,MG20,Montréal,0.05632438965883727,1.1657502316397967,0.024668892325741647,1.7112370605030123,0.15638866010211439
296,33,2080.1,2.76,8.17,0.1699,69.0,2435.5,0,MG20,Montréal,0.05632438965883727,1.1657502316397967,0.024668892325741647,1.7112370605030123,0.15638866010211439
297,33,2064.0,2.76,9.01,0.1859,74.0,2619.0,0,MG20,Montréal,0.05632438965883727,1.1657502316397967,0.024668892325741647,1.7112370605030123,0.15638866010211439
298,34,1706.5,2.729,3.42,0.058300000000000005,16.0,2015.0,0,MG112,La Tuque,0.6851880228393512,0.4164889643300729,0.07691791632588169,0.01115965709978885,0.005553734612196871
299,34,1704.6,2.729,6.82,0.11630000000000001,31.0,2092.5,0,MG112,La Tuque,0.6851880228393512,0.4164889643300729,0.07691791632588169,0.01115965709978885,0.005553734612196871
300,34,1725.4,2.729,7.75,0.1336,36.0,2179.0,0,MG112,La Tuque,0.6851880228393512,0.4164889643300729,0.07691791632588169,0.01115965709978885,0.005553734612196871
301,34,1704.0,2.729,18.68,0.31829999999999997,85.0,2594.0,1,MG112,La Tuque,0.6851880228393512,0.4164889643300729,0.07691791632588169,0.01115965709978885,0.005553734612196871
302,34,1788.0,2.729,14.51,0.2593,75.0,2546.0,1,MG112,La Tuque,0.6851880228393512,0.4164889643300729,0.07691791632588169,0.01115965709978885,0.005553734612196871
303,34,1847.0,2.729,13.02,0.24050000000000002,74.0,2619.0,1,MG112,La Tuque,0.6851880228393512,0.4164889643300729,0.07691791632588169,0.01115965709978885,0.005553734612196871
304,34,1847.0,2.729,16.72,0.30870000000000003,95.0,2849.0,1,MG112,La Tuque,0.6851880228393512,0.4164889643300729,0.07691791632588169,0.01115965709978885,0.005553734612196871
305,34,1788.0,2.729,13.38,0.2393,69.0,2548.5,1,MG112,La Tuque,0.6851880228393512,0.4164889643300729,0.07691791632588169,0.01115965709978885,0.005553734612196871
306,34,1788.0,2.729,15.46,0.27640000000000003,80.0,2809.0,1,MG112,La Tuque,0.6851880228393512,0.4164889643300729,0.07691791632588169,0.01115965709978885,0.005553734612196871
307,34,1776.0,2.729,12.73,0.226,65.0,2520.0,1,MG112,La Tuque,0.6851880228393512,0.4164889643300729,0.07691791632588169,0.01115965709978885,0.005553734612196871
308,34,1776.0,2.729,17.85,0.317,91.0,2816.0,1,MG112,La Tuque,0.6851880228393512,0.4164889643300729,0.07691791632588169,0.01115965709978885,0.005553734612196871
309,34,1744.8,2.729,10.87,0.18969999999999998,53.0,2379.0,0,MG112,La Tuque,0.6851880228393512,0.4164889643300729,0.07691791632588169,0.01115965709978885,0.005553734612196871
310,34,1830.6,2.729,13.26,0.2427,74.0,2504.0,0,MG112,La Tuque,0.6851880228393512,0.4164889643300729,0.07691791632588169,0.01115965709978885,0.005553734612196871
311,34,1792.9,2.729,13.4,0.2403,70.0,2584.0,0,MG112,La Tuque,0.6851880228393512,0.4164889643300729,0.07691791632588169,0.01115965709978885,0.005553734612196871
312,35,2091.6,2.668,3.78,0.079,37.0,2029.5,0,MG112,La Tuque,0.3319135149593619,0.5020704622261133,0.04032794812672343,0.1017222872528757,0.013459741064220532
313,35,2141.1,2.668,5.08,0.10869999999999999,55.0,2171.0,0,MG112,La Tuque,0.3319135149593619,0.5020704622261133,0.04032794812672343,0.1017222872528757,0.013459741064220532
